Region,Year,Enrollment
MONROE,1979,494.0
MONROE,1980,746.0
MONROE,1981,762.0
MONROE,1982,515.0
MONROE,1983,603.0
MONROE,1984,541.0
MONROE,1985,586.0
MONROE,1986,784.0
MONROE,1987,806.0
MONROE,1988,866.0
MONROE,1989,873.0
MONROE,1990,1084.0
MONROE,1991,1227.0
MONROE,1992,1697.0
MONROE,1993,1844.0
MONROE,1994,1809.0
MONROE,1995,1985.0
MONROE,1996,1028.0
MONROE,1997,1020.0
MONROE,1998,1025.0
MONROE,1999,1629.0
MONROE,2000,2058.0
MONROE,2001,3722.0
MONROE,2002,3808.0
MONROE,2003,3940.0
MONROE,2004,4188.0
MONROE,2005,4890.0
MONROE,2006,4676.0
MONROE,2007,4720.0
MONROE,2008,4979.0
MONROE,2009,4966.0
MONROE,2010,4912.0
MONROE,2011,5485.0
MONROE,2012,5981.0
MONROE,2013,6460.0
MONROE,2014,6291.0
MONROE,2015,6167.0
MONROE,2016,6321.0
MONROE,2017,6353.0
MONROE,2018,6787.0
MONROE,2019,6727.0
MONROE,2020,7058.0
MONROE,2021,7084.0
MONROE,2022,7475.0
MONROE,2023,7613.0
MONROE,2024,8016.0
MONROE,2025,8202.0
MONTGOMERY,1976,235.0
MONTGOMERY,1977,201.0
MONTGOMERY,1978,207.0
MONTGOMERY,1979,200.0
MONTGOMERY,1980,193.0
MONTGOMERY,1981,187.0
MONTGOMERY,1982,208.0
MONTGOMERY,1983,201.0
MONTGOMERY,1984,212.0
MONTGOMERY,1985,211.0
MONTGOMERY,1986,273.0
MONTGOMERY,1987,286.0
MONTGOMERY,1988,276.0
MONTGOMERY,1989,278.0
MONTGOMERY,1990,290.0
MONTGOMERY,1991,246.0
MONTGOMERY,1992,285.0
MONTGOMERY,1993,579.0
MONTGOMERY,1994,557.0
MONTGOMERY,1995,495.0
MONTGOMERY,1996,463.0
MONTGOMERY,1997,500.0
MONTGOMERY,1998,528.0
MONTGOMERY,1999,544.0
MONTGOMERY,2000,543.0
MONTGOMERY,2001,538.0
MONTGOMERY,2002,534.0
MONTGOMERY,2003,533.0
MONTGOMERY,2004,538.0
MONTGOMERY,2005,595.0
MONTGOMERY,2006,649.0
MONTGOMERY,2007,565.0
MONTGOMERY,2008,634.0
MONTGOMERY,2009,581.0
MONTGOMERY,2010,632.0
MONTGOMERY,2011,543.0
MONTGOMERY,2012,581.0
MONTGOMERY,2013,522.0
MONTGOMERY,2014,484.0
MONTGOMERY,2015,486.0
MONTGOMERY,2016,501.0
MONTGOMERY,2017,499.0
MONTGOMERY,2018,529.0
MONTGOMERY,2019,529.0
MONTGOMERY,2020,510.0
MONTGOMERY,2021,502.0
MONTGOMERY,2022,513.0
MONTGOMERY,2023,521.0
MONTGOMERY,2024,524.0
MONTGOMERY,2025,528.0
NASSAU,1976,506.0
NASSAU,1977,437.0
NASSAU,1978,476.0
NASSAU,1979,474.0
NASSAU,1980,527.0
NASSAU,1981,743.0
NASSAU,1982,1000.0
NASSAU,1983,1472.0
NASSAU,1984,2050.0
NASSAU,1985,2440.0
NASSAU,1986,3395.0
NASSAU,1987,4094.0
NASSAU,1988,4301.0
NASSAU,1989,4192.0
NASSAU,1990,4546.0
NASSAU,1991,4565.0
NASSAU,1992,5151.0
NASSAU,1993,5275.0
NASSAU,1994,5431.0
NASSAU,1995,5668.0
NASSAU,1996,5333.0
NASSAU,1997,5336.0
NASSAU,1998,6394.0
NASSAU,1999,6271.0
NASSAU,2000,6710.0
NASSAU,2001,9246.0
NASSAU,2002,10305.0
NASSAU,2003,10860.0
NASSAU,2004,11015.0
NASSAU,2005,11154.0
NASSAU,2006,10913.0
NASSAU,2007,11002.0
NASSAU,2008,11750.0
NASSAU,2009,12254.0
NASSAU,2010,11740.0
NASSAU,2011,12746.0
NASSAU,2012,12864.0
NASSAU,2013,13180.0
NASSAU,2014,13199.0
NASSAU,2015,13632.0
NASSAU,2016,13403.0
NASSAU,2017,13233.0
NASSAU,2018,12923.0
NASSAU,2019,13361.0
NASSAU,2020,13319.0
NASSAU,2021,13796.0
NASSAU,2022,14247.0
NASSAU,2023,14767.0
NASSAU,2024,14865.0
NASSAU,2025,15324.0
NEW YORK,1976,950.0
NEW YORK,1977,2688.0
NEW YORK,1978,3857.0
NEW YORK,1979,3961.0
NEW YORK,1980,2991.0
NEW YORK,1981,3669.0
NEW YORK,1982,4519.0
NEW YORK,1983,7446.0
NEW YORK,1984,7388.0
NEW YORK,1985,8288.0
NEW YORK,1986,8417.0
NEW YORK,1987,8325.0
NEW YORK,1988,8538.0
NEW YORK,1989,8807.0
NEW YORK,1990,9022.0
NEW YORK,1991,9675.0
NEW YORK,1992,9982.0
NEW YORK,1993,10173.0
NEW YORK,1994,10840.0
NEW YORK,1995,11156.0
NEW YORK,1996,10961.0
NEW YORK,1997,10481.0
NEW YORK,1998,10190.0
NEW YORK,1999,9814.0
NEW YORK,2000,9380.0
NEW YORK,2001,9100.0
NEW YORK,2002,8750.0
NEW YORK,2003,8869.0
NEW YORK,2004,8850.0
NEW YORK,2005,8654.0
NEW YORK,2006,8429.0
NEW YORK,2007,8485.0
NEW YORK,2008,8336.0
NEW YORK,2009,9830.0
NEW YORK,2010,9900.0
NEW YORK,2011,10037.0
NEW YORK,2012,10266.0
NEW YORK,2013,9796.0
NEW YORK,2014,9648.0
NEW YORK,2015,9852.0
NEW YORK,2016,9108.0
NEW YORK,2017,8971.0
NEW YORK,2018,8740.0
NEW YORK,2019,9020.0
NEW YORK,2020,9312.0
NEW YORK,2021,9573.0
NEW YORK,2022,9595.0
NEW YORK,2023,9659.0
NEW YORK,2024,9543.0
NEW YORK,2025,9483.0
NIAGARA,1976,278.0
NIAGARA,1977,260.0
NIAGARA,1978,236.0
NIAGARA,1979,244.0
NIAGARA,1980,245.0
NIAGARA,1981,232.0
NIAGARA,1982,220.0
NIAGARA,1983,249.0
NIAGARA,1984,407.0
NIAGARA,1985,438.0
NIAGARA,1986,436.0
NIAGARA,1987,643.0
NIAGARA,1988,676.0
NIAGARA,1989,701.0
NIAGARA,1990,945.0
NIAGARA,1991,949.0
NIAGARA,1992,909.0
NIAGARA,1993,954.0
NIAGARA,1994,1014.0
NIAGARA,1995,1743.0
NIAGARA,1996,1662.0
NIAGARA,1997,1641.0
NIAGARA,1998,1652.0
NIAGARA,1999,1537.0
NIAGARA,2000,1691.0
NIAGARA,2001,2055.0
NIAGARA,2002,2049.0
NIAGARA,2003,2059.0
NIAGARA,2004,2116.0
NIAGARA,2005,2096.0
NIAGARA,2006,2251.0
NIAGARA,2007,2210.0
NIAGARA,2008,2248.0
NIAGARA,2009,2131.0
NIAGARA,2010,2078.0
NIAGARA,2011,2092.0
NIAGARA,2012,2147.0
NIAGARA,2013,2073.0
NIAGARA,2014,1993.0
NIAGARA,2015,1971.0
NIAGARA,2016,1977.0
NIAGARA,2017,1927.0
NIAGARA,2018,1962.0
NIAGARA,2019,1918.0
NIAGARA,2020,1871.0
NIAGARA,2021,1845.0
NIAGARA,2022,1815.0
NIAGARA,2023,1815.0
NIAGARA,2024,1820.0
NIAGARA,2025,1788.0
ONEIDA,1976,150.0
ONEIDA,1977,181.0
ONEIDA,1978,189.0
ONEIDA,1979,297.0
ONEIDA,1980,228.0
ONEIDA,1981,232.0
ONEIDA,1982,289.0
ONEIDA,1983,441.0
ONEIDA,1984,522.0
ONEIDA,1985,656.0
ONEIDA,1986,740.0
ONEIDA,1987,792.0
ONEIDA,1988,798.0
ONEIDA,1989,787.0
ONEIDA,1990,826.0
ONEIDA,1991,842.0
ONEIDA,1992,1046.0
ONEIDA,1993,996.0
ONEIDA,1994,980.0
ONEIDA,1995,956.0
ONEIDA,1996,973.0
ONEIDA,1997,1036.0
ONEIDA,1998,2300.0
ONEIDA,1999,2222.0
ONEIDA,2000,2142.0
ONEIDA,2001,2097.0
ONEIDA,2002,2190.0
ONEIDA,2003,2583.0
ONEIDA,2004,2548.0
ONEIDA,2005,2460.0
ONEIDA,2006,2521.0
ONEIDA,2007,2462.0
ONEIDA,2008,2605.0
ONEIDA,2009,2589.0
ONEIDA,2010,2575.0
ONEIDA,2011,2593.0
ONEIDA,2012,2612.0
ONEIDA,2013,2592.0
ONEIDA,2014,2603.0
ONEIDA,2015,2546.0
ONEIDA,2016,2644.0
ONEIDA,2017,2527.0
ONEIDA,2018,2526.0
ONEIDA,2019,2348.0
ONEIDA,2020,2384.0
ONEIDA,2021,2425.0
ONEIDA,2022,2447.0
ONEIDA,2023,2428.0
ONEIDA,2024,2416.0
ONEIDA,2025,2398.0
ONONDAGA,1976,86.0
ONONDAGA,1977,69.0
ONONDAGA,1978,396.0
ONONDAGA,1979,587.0
ONONDAGA,1980,692.0
ONONDAGA,1981,498.0
ONONDAGA,1982,437.0
ONONDAGA,1983,547.0
ONONDAGA,1984,603.0
ONONDAGA,1985,665.0
ONONDAGA,1986,978.0
ONONDAGA,1987,1102.0
ONONDAGA,1988,1228.0
ONONDAGA,1989,1345.0
ONONDAGA,1990,1529.0
ONONDAGA,1991,1779.0
ONONDAGA,1992,1931.0
ONONDAGA,1993,2037.0
ONONDAGA,1994,2255.0
ONONDAGA,1995,2389.0
ONONDAGA,1996,2563.0
ONONDAGA,1997,2724.0
ONONDAGA,1998,2686.0
ONONDAGA,1999,3145.0
ONONDAGA,2000,2918.0
ONONDAGA,2001,2815.0
ONONDAGA,2002,2790.0
ONONDAGA,2003,2909.0
ONONDAGA,2004,3013.0
ONONDAGA,2005,3075.0
ONONDAGA,2006,3210.0
ONONDAGA,2007,3140.0
ONONDAGA,2008,3166.0
ONONDAGA,2009,3187.0
ONONDAGA,2010,3069.0
ONONDAGA,2011,3248.0
ONONDAGA,2012,3428.0
ONONDAGA,2013,4438.0
ONONDAGA,2014,5023.0
ONONDAGA,2015,4825.0
ONONDAGA,2016,4826.0
ONONDAGA,2017,4811.0
ONONDAGA,2018,4639.0
ONONDAGA,2019,4643.0
ONONDAGA,2020,4799.0
ONONDAGA,2021,5176.0
ONONDAGA,2022,5305.0
ONONDAGA,2023,5311.0
ONONDAGA,2024,5431.0
ONONDAGA,2025,5463.0
ONTARIO,1976,84.0
ONTARIO,1977,93.0
ONTARIO,1978,63.0
ONTARIO,1979,54.0
ONTARIO,1980,76.0
ONTARIO,1981,55.0
ONTARIO,1982,70.0
ONTARIO,1983,95.0
ONTARIO,1984,64.0
ONTARIO,1985,85.0
ONTARIO,1986,84.0
ONTARIO,1987,94.0
ONTARIO,1988,104.0
ONTARIO,1989,113.0
ONTARIO,1990,109.0
ONTARIO,1991,424.0
ONTARIO,1992,703.0
ONTARIO,1993,697.0
ONTARIO,1994,704.0
ONTARIO,1995,767.0
ONTARIO,1996,935.0
ONTARIO,1997,910.0
ONTARIO,1998,895.0
ONTARIO,1999,855.0
ONTARIO,2000,1060.0
ONTARIO,2001,952.0
ONTARIO,2002,885.0
ONTARIO,2003,810.0
ONTARIO,2004,908.0
ONTARIO,2005,1067.0
ONTARIO,2006,1187.0
ONTARIO,2007,1167.0
ONTARIO,2008,1232.0
ONTARIO,2009,1147.0
ONTARIO,2010,1163.0
ONTARIO,2011,1176.0
ONTARIO,2012,1143.0
ONTARIO,2013,1138.0
ONTARIO,2014,1091.0
ONTARIO,2015,1109.0
ONTARIO,2016,1040.0
ONTARIO,2017,1116.0
ONTARIO,2018,1051.0
ONTARIO,2019,1191.0
ONTARIO,2020,1172.0
ONTARIO,2021,1220.0
ONTARIO,2022,1168.0
ONTARIO,2023,1210.0
ONTARIO,2024,1183.0
ONTARIO,2025,1212.0
ORANGE,1976,395.0
ORANGE,1977,313.0
ORANGE,1978,636.0
ORANGE,1979,718.0
ORANGE,1980,760.0
ORANGE,1981,727.0
ORANGE,1982,752.0
ORANGE,1983,740.0
ORANGE,1984,975.0
ORANGE,1985,1405.0
ORANGE,1986,1636.0
ORANGE,1987,1740.0
ORANGE,1988,1721.0
ORANGE,1989,1724.0
ORANGE,1990,2142.0
ORANGE,1991,2118.0
ORANGE,1992,2708.0
ORANGE,1993,2595.0
ORANGE,1994,2894.0
ORANGE,1995,2884.0
ORANGE,1996,2747.0
ORANGE,1997,2662.0
ORANGE,1998,2675.0
ORANGE,1999,2614.0
ORANGE,2000,2939.0
ORANGE,2001,3310.0
ORANGE,2002,3365.0
ORANGE,2003,3334.0
ORANGE,2004,3340.0
ORANGE,2005,3794.0
ORANGE,2006,4046.0
ORANGE,2007,4031.0
ORANGE,2008,4294.0
ORANGE,2009,4246.0
ORANGE,2010,3996.0
ORANGE,2011,4122.0
ORANGE,2012,3991.0
ORANGE,2013,3657.0
ORANGE,2014,3835.0
ORANGE,2015,3664.0
ORANGE,2016,3652.0
ORANGE,2017,3689.0
ORANGE,2018,3655.0
ORANGE,2019,3850.0
ORANGE,2020,3899.0
ORANGE,2021,3955.0
ORANGE,2022,4052.0
ORANGE,2023,4021.0
ORANGE,2024,4067.0
ORANGE,2025,4093.0
ORLEANS,1976,504.0
ORLEANS,1977,487.0
ORLEANS,1978,412.0
ORLEANS,1979,372.0
ORLEANS,1980,378.0
ORLEANS,1981,360.0
ORLEANS,1982,409.0
ORLEANS,1983,415.0
ORLEANS,1984,436.0
ORLEANS,1985,441.0
ORLEANS,1986,487.0
ORLEANS,1987,508.0
ORLEANS,1988,480.0
ORLEANS,1989,458.0
ORLEANS,1990,498.0
ORLEANS,1991,476.0
ORLEANS,1992,475.0
ORLEANS,1993,498.0
ORLEANS,1994,484.0
ORLEANS,1995,523.0
ORLEANS,1996,454.0
ORLEANS,1997,449.0
ORLEANS,1998,627.0
ORLEANS,1999,587.0
ORLEANS,2000,523.0
ORLEANS,2001,531.0
ORLEANS,2002,499.0
ORLEANS,2003,575.0
ORLEANS,2004,502.0
ORLEANS,2005,547.0
ORLEANS,2006,466.0
ORLEANS,2007,460.0
ORLEANS,2008,494.0
ORLEANS,2009,441.0
ORLEANS,2010,415.0
ORLEANS,2011,465.0
ORLEANS,2012,440.0
ORLEANS,2013,424.0
ORLEANS,2014,404.0
ORLEANS,2015,399.0
ORLEANS,2016,421.0
ORLEANS,2017,339.0
ORLEANS,2018,421.0
ORLEANS,2019,416.0
ORLEANS,2020,393.0
ORLEANS,2021,419.0
ORLEANS,2022,415.0
ORLEANS,2023,446.0
ORLEANS,2024,444.0
ORLEANS,2025,438.0
OSWEGO,1976,635.0
OSWEGO,1977,700.0
OSWEGO,1978,702.0
OSWEGO,1979,735.0
OSWEGO,1980,733.0
OSWEGO,1981,703.0
OSWEGO,1982,1001.0
OSWEGO,1983,984.0
OSWEGO,1984,1264.0
OSWEGO,1985,1417.0
OSWEGO,1986,1379.0
OSWEGO,1987,1699.0
OSWEGO,1988,1760.0
OSWEGO,1989,1735.0
OSWEGO,1990,1757.0
OSWEGO,1991,1702.0
OSWEGO,1992,1647.0
OSWEGO,1993,1691.0
OSWEGO,1994,1795.0
OSWEGO,1995,1793.0
OSWEGO,1996,1732.0
OSWEGO,1997,1654.0
OSWEGO,1998,1617.0
OSWEGO,1999,1853.0
OSWEGO,2000,1732.0
OSWEGO,2001,1686.0
OSWEGO,2002,1524.0
OSWEGO,2003,1635.0
OSWEGO,2004,1611.0
OSWEGO,2005,1660.0
OSWEGO,2006,1641.0
OSWEGO,2007,1501.0
OSWEGO,2008,1537.0
OSWEGO,2009,1520.0
OSWEGO,2010,1463.0
OSWEGO,2011,1502.0
OSWEGO,2012,1420.0
OSWEGO,2013,1452.0
OSWEGO,2014,1470.0
OSWEGO,2015,1353.0
OSWEGO,2016,1419.0
OSWEGO,2017,1369.0
OSWEGO,2018,1419.0
OSWEGO,2019,1305.0
OSWEGO,2020,1355.0
OSWEGO,2021,1364.0
OSWEGO,2022,1392.0
OSWEGO,2023,1435.0
OSWEGO,2024,1406.0
OSWEGO,2025,1437.0
OTSEGO,1976,416.0
OTSEGO,1977,409.0
OTSEGO,1978,520.0
OTSEGO,1979,504.0
OTSEGO,1980,495.0
OTSEGO,1981,544.0
OTSEGO,1982,628.0
OTSEGO,1983,642.0
OTSEGO,1984,633.0
OTSEGO,1985,710.0
OTSEGO,1986,710.0
OTSEGO,1987,814.0
OTSEGO,1988,781.0
OTSEGO,1989,814.0
OTSEGO,1990,766.0
OTSEGO,1991,831.0
OTSEGO,1992,813.0
OTSEGO,1993,727.0
OTSEGO,1994,745.0
OTSEGO,1995,776.0
OTSEGO,1996,740.0
OTSEGO,1997,717.0
OTSEGO,1998,712.0
OTSEGO,1999,638.0
OTSEGO,2000,650.0
OTSEGO,2001,546.0
OTSEGO,2002,581.0
OTSEGO,2003,600.0
OTSEGO,2004,607.0
OTSEGO,2005,590.0
OTSEGO,2006,553.0
OTSEGO,2007,580.0
OTSEGO,2008,548.0
OTSEGO,2009,519.0
OTSEGO,2010,557.0
OTSEGO,2011,544.0
OTSEGO,2012,564.0
OTSEGO,2013,551.0
OTSEGO,2014,497.0
OTSEGO,2015,503.0
OTSEGO,2016,549.0
OTSEGO,2017,493.0
OTSEGO,2018,517.0
OTSEGO,2019,523.0
OTSEGO,2020,533.0
OTSEGO,2021,550.0
OTSEGO,2022,540.0
OTSEGO,2023,541.0
OTSEGO,2024,573.0
OTSEGO,2025,582.0
PUTNAM,1976,0.0
PUTNAM,1977,0.0
PUTNAM,1978,0.0
PUTNAM,1979,0.0
PUTNAM,1980,0.0
PUTNAM,1981,0.0
PUTNAM,1982,1.0
PUTNAM,1983,0.0
PUTNAM,1984,63.0
PUTNAM,1985,97.0
PUTNAM,1986,86.0
PUTNAM,1987,89.0
PUTNAM,1988,99.0
PUTNAM,1989,61.0
PUTNAM,1990,97.0
PUTNAM,1991,82.0
PUTNAM,1992,101.0
PUTNAM,1993,99.0
PUTNAM,1994,104.0
PUTNAM,1995,124.0
PUTNAM,1996,95.0
PUTNAM,1997,104.0
PUTNAM,1998,112.0
PUTNAM,1999,112.0
PUTNAM,2000,117.0
PUTNAM,2001,143.0
PUTNAM,2002,141.0
PUTNAM,2003,128.0
PUTNAM,2004,132.0
PUTNAM,2005,149.0
PUTNAM,2006,125.0
PUTNAM,2007,159.0
PUTNAM,2008,162.0
PUTNAM,2009,126.0
PUTNAM,2010,150.0
PUTNAM,2011,259.0
PUTNAM,2012,291.0
PUTNAM,2013,699.0
PUTNAM,2014,684.0
PUTNAM,2015,905.0
PUTNAM,2016,880.0
PUTNAM,2017,849.0
PUTNAM,2018,871.0
PUTNAM,2019,898.0
PUTNAM,2020,864.0
PUTNAM,2021,999.0
PUTNAM,2022,853.0
PUTNAM,2023,1108.0
PUTNAM,2024,1169.0
PUTNAM,2025,1623.0
QUEENS,1976,132.0
QUEENS,1977,469.0
QUEENS,1978,284.0
QUEENS,1979,264.0
QUEENS,1980,207.0
QUEENS,1981,455.0
QUEENS,1982,649.0
QUEENS,1983,13094.0
QUEENS,1984,15222.0
QUEENS,1985,15280.0
QUEENS,1986,15112.0
QUEENS,1987,15027.0
QUEENS,1988,15128.0
QUEENS,1989,15430.0
QUEENS,1990,16198.0
QUEENS,1991,16812.0
QUEENS,1992,17640.0
QUEENS,1993,18357.0
QUEENS,1994,19734.0
QUEENS,1995,20080.0
QUEENS,1996,20124.0
QUEENS,1997,19607.0
QUEENS,1998,19676.0
QUEENS,1999,19807.0
QUEENS,2000,19449.0
QUEENS,2001,18826.0
QUEENS,2002,18161.0
QUEENS,2003,18241.0
QUEENS,2004,17896.0
QUEENS,2005,18182.0
QUEENS,2006,17558.0
QUEENS,2007,17731.0
QUEENS,2008,18291.0
QUEENS,2009,20550.0
QUEENS,2010,20873.0
QUEENS,2011,21540.0
QUEENS,2012,22499.0
QUEENS,2013,21885.0
QUEENS,2014,21617.0
QUEENS,2015,21825.0
QUEENS,2016,21044.0
QUEENS,2017,20846.0
QUEENS,2018,20131.0
QUEENS,2019,19710.0
QUEENS,2020,19432.0
QUEENS,2021,19435.0
QUEENS,2022,19547.0
QUEENS,2023,19735.0
QUEENS,2024,19940.0
QUEENS,2025,20100.0
RENSSELAER,1976,263.0
RENSSELAER,1977,249.0
RENSSELAER,1978,214.0
RENSSELAER,1979,293.0
RENSSELAER,1980,299.0
RENSSELAER,1981,517.0
RENSSELAER,1982,527.0
RENSSELAER,1983,554.0
RENSSELAER,1984,674.0
RENSSELAER,1985,673.0
RENSSELAER,1986,780.0
RENSSELAER,1987,798.0
RENSSELAER,1988,799.0
RENSSELAER,1989,746.0
RENSSELAER,1990,848.0
RENSSELAER,1991,769.0
RENSSELAER,1992,793.0
RENSSELAER,1993,777.0
RENSSELAER,1994,801.0
RENSSELAER,1995,811.0
RENSSELAER,1996,818.0
RENSSELAER,1997,785.0
RENSSELAER,1998,1252.0
RENSSELAER,1999,1288.0
RENSSELAER,2000,1198.0
RENSSELAER,2001,1146.0
RENSSELAER,2002,1198.0
RENSSELAER,2003,1420.0
RENSSELAER,2004,1537.0
RENSSELAER,2005,1605.0
RENSSELAER,2006,1569.0
RENSSELAER,2007,1510.0
RENSSELAER,2008,1561.0
RENSSELAER,2009,1446.0
RENSSELAER,2010,1495.0
RENSSELAER,2011,1423.0
RENSSELAER,2012,1513.0
RENSSELAER,2013,1476.0
RENSSELAER,2014,1494.0
RENSSELAER,2015,1454.0
RENSSELAER,2016,1456.0
RENSSELAER,2017,1393.0
RENSSELAER,2018,1430.0
RENSSELAER,2019,1445.0
RENSSELAER,2020,1471.0
RENSSELAER,2021,1453.0
RENSSELAER,2022,1453.0
RENSSELAER,2023,1450.0
RENSSELAER,2024,1471.0
RENSSELAER,2025,1472.0
RICHMOND,1976,0.0
RICHMOND,1977,0.0
RICHMOND,1978,0.0
RICHMOND,1979,0.0
RICHMOND,1980,0.0
RICHMOND,1981,107.0
RICHMOND,1982,134.0
RICHMOND,1983,3500.0
RICHMOND,1984,3672.0
RICHMOND,1985,3687.0
RICHMOND,1986,3750.0
RICHMOND,1987,3640.0
RICHMOND,1988,3818.0
RICHMOND,1989,3627.0
RICHMOND,1990,3788.0
RICHMOND,1991,3981.0
RICHMOND,1992,4146.0
RICHMOND,1993,4292.0
RICHMOND,1994,4338.0
RICHMOND,1995,4344.0
RICHMOND,1996,4324.0
RICHMOND,1997,4244.0
RICHMOND,1998,4165.0
RICHMOND,1999,4158.0
RICHMOND,2000,4060.0
RICHMOND,2001,4089.0
RICHMOND,2002,4036.0
RICHMOND,2003,4010.0
RICHMOND,2004,3923.0
RICHMOND,2005,3944.0
RICHMOND,2006,3859.0
RICHMOND,2007,4036.0
RICHMOND,2008,4213.0
RICHMOND,2009,4559.0
RICHMOND,2010,4424.0
RICHMOND,2011,4643.0
RICHMOND,2012,4675.0
RICHMOND,2013,4650.0
RICHMOND,2014,4584.0
RICHMOND,2015,4542.0
RICHMOND,2016,4478.0
RICHMOND,2017,4401.0
RICHMOND,2018,4257.0
RICHMOND,2019,4270.0
RICHMOND,2020,4199.0
RICHMOND,2021,4216.0
RICHMOND,2022,4191.0
RICHMOND,2023,4209.0
RICHMOND,2024,4213.0
RICHMOND,2025,4223.0
ROCKLAND,1976,0.0
ROCKLAND,1977,0.0
ROCKLAND,1978,0.0
ROCKLAND,1979,0.0
ROCKLAND,1980,0.0
ROCKLAND,1981,0.0
ROCKLAND,1982,0.0
ROCKLAND,1983,0.0
ROCKLAND,1984,0.0
ROCKLAND,1985,0.0
ROCKLAND,1986,0.0
ROCKLAND,1987,0.0
ROCKLAND,1988,537.0
ROCKLAND,1989,573.0
ROCKLAND,1990,531.0
ROCKLAND,1991,529.0
ROCKLAND,1992,566.0
ROCKLAND,1993,579.0
ROCKLAND,1994,580.0
ROCKLAND,1995,560.0
ROCKLAND,1996,523.0
ROCKLAND,1997,613.0
ROCKLAND,1998,647.0
ROCKLAND,1999,749.0
ROCKLAND,2000,1062.0
ROCKLAND,2001,1053.0
ROCKLAND,2002,1132.0
ROCKLAND,2003,1074.0
ROCKLAND,2004,1335.0
ROCKLAND,2005,1617.0
ROCKLAND,2006,1769.0
ROCKLAND,2007,1664.0
ROCKLAND,2008,1606.0
ROCKLAND,2009,1827.0
ROCKLAND,2010,1953.0
ROCKLAND,2011,1757.0
ROCKLAND,2012,1542.0
ROCKLAND,2013,1533.0
ROCKLAND,2014,1411.0
ROCKLAND,2015,1588.0
ROCKLAND,2016,2301.0
ROCKLAND,2017,2359.0
ROCKLAND,2018,2723.0
ROCKLAND,2019,2678.0
ROCKLAND,2020,2882.0
ROCKLAND,2021,2927.0
ROCKLAND,2022,2871.0
ROCKLAND,2023,2781.0
ROCKLAND,2024,2540.0
ROCKLAND,2025,2515.0
SAINT LAWRENCE,1976,496.0
SAINT LAWRENCE,1977,435.0
SAINT LAWRENCE,1978,455.0
SAINT LAWRENCE,1979,393.0
SAINT LAWRENCE,1980,435.0
SAINT LAWRENCE,1981,467.0
SAINT LAWRENCE,1982,502.0
SAINT LAWRENCE,1983,484.0
SAINT LAWRENCE,1984,623.0
SAINT LAWRENCE,1985,560.0
SAINT LAWRENCE,1986,641.0
SAINT LAWRENCE,1987,782.0
SAINT LAWRENCE,1988,842.0
SAINT LAWRENCE,1989,812.0
SAINT LAWRENCE,1990,839.0
SAINT LAWRENCE,1991,1081.0
SAINT LAWRENCE,1992,1195.0
SAINT LAWRENCE,1993,1266.0
SAINT LAWRENCE,1994,1237.0
SAINT LAWRENCE,1995,1287.0
SAINT LAWRENCE,1996,1240.0
SAINT LAWRENCE,1997,1374.0
SAINT LAWRENCE,1998,1311.0
SAINT LAWRENCE,1999,1236.0
SAINT LAWRENCE,2000,1174.0
SAINT LAWRENCE,2001,1106.0
SAINT LAWRENCE,2002,1084.0
SAINT LAWRENCE,2003,1155.0
SAINT LAWRENCE,2004,1111.0
SAINT LAWRENCE,2005,1205.0
SAINT LAWRENCE,2006,1258.0
SAINT LAWRENCE,2007,1220.0
SAINT LAWRENCE,2008,1178.0
SAINT LAWRENCE,2009,1275.0
SAINT LAWRENCE,2010,1236.0
SAINT LAWRENCE,2011,1276.0
SAINT LAWRENCE,2012,1246.0
SAINT LAWRENCE,2013,1206.0
SAINT LAWRENCE,2014,1165.0
SAINT LAWRENCE,2015,1117.0
SAINT LAWRENCE,2016,1121.0
SAINT LAWRENCE,2017,1114.0
SAINT LAWRENCE,2018,1102.0
SAINT LAWRENCE,2019,1023.0
SAINT LAWRENCE,2020,1035.0
SAINT LAWRENCE,2021,1057.0
SAINT LAWRENCE,2022,1084.0
SAINT LAWRENCE,2023,1089.0
SAINT LAWRENCE,2024,1099.0
SAINT LAWRENCE,2025,1103.0
SARATOGA,1976,325.0
SARATOGA,1977,313.0
SARATOGA,1978,363.0
SARATOGA,1979,296.0
SARATOGA,1980,300.0
SARATOGA,1981,324.0
SARATOGA,1982,309.0
SARATOGA,1983,378.0
SARATOGA,1984,444.0
SARATOGA,1985,747.0
SARATOGA,1986,1003.0
SARATOGA,1987,1027.0
SARATOGA,1988,1215.0
SARATOGA,1989,1220.0
SARATOGA,1990,691.0
SARATOGA,1991,1276.0
SARATOGA,1992,1257.0
SARATOGA,1993,1247.0
SARATOGA,1994,1361.0
SARATOGA,1995,1322.0
SARATOGA,1996,1210.0
SARATOGA,1997,1325.0
SARATOGA,1998,1320.0
SARATOGA,1999,1332.0
SARATOGA,2000,1260.0
SARATOGA,2001,1299.0
SARATOGA,2002,1283.0
SARATOGA,2003,1329.0
SARATOGA,2004,1306.0
SARATOGA,2005,1303.0
SARATOGA,2006,1287.0
SARATOGA,2007,1247.0
SARATOGA,2008,1634.0
SARATOGA,2009,1589.0
SARATOGA,2010,1486.0
SARATOGA,2011,1612.0
SARATOGA,2012,1604.0
SARATOGA,2013,1603.0
SARATOGA,2014,1537.0
SARATOGA,2015,1477.0
SARATOGA,2016,1495.0
SARATOGA,2017,1533.0
SARATOGA,2018,1684.0
SARATOGA,2019,1680.0
